index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
28637,7,False,7,5,0,0|0|8|3|1
28638,7,False,7,3,-1,7|7|8|3|3
28639,7,False,7,4,3,7|3|3|3|9
28640,1,False,1,1,1,1|1|1|3|1
28641,2,False,2,3,-1,2|2|5|5|3
28642,8,False,8,3,3,8|8|3|3|3
28643,1,False,1,4,0,0|1|0|0|6
28644,6,False,6,5,-1,2|1|3|1|3
28645,9,True,2,5,4,2|4|4|4|4
28646,2,False,2,0,2,2|2|2|2|2
28647,4,False,4,3,0,0|0|4|0|4
28648,9,True,2,5,-1,2|2|3|0|3
28649,1,True,4,5,-1,4|4|3|2|2
28650,0,False,0,0,0,0|0|0|0|0
28651,6,False,6,1,6,6|6|6|3|6
28652,5,False,5,1,5,5|5|5|3|5
28653,0,False,0,2,0,0|0|3|4|0
28654,4,False,4,1,4,4|4|4|4|3
28655,1,False,1,2,1,1|1|1|3|2
28656,5,True,9,5,9,9|9|9|9|3
28657,3,False,3,0,3,3|3|3|3|3
28658,4,False,4,1,4,4|4|4|2|4
28659,5,False,5,5,-1,4|4|3|2|3
28660,5,False,5,3,-1,5|5|1|8|8
28661,5,False,5,1,5,5|5|8|5|5
28662,2,False,2,0,2,2|2|2|2|2
28663,6,False,6,2,6,6|6|6|8|8
28664,2,False,2,3,0,2|0|2|0|0
28665,0,False,0,3,3,3|0|3|0|3
28666,4,False,4,1,4,4|4|4|4|3
28667,2,False,2,3,-1,2|2|6|6|0
28668,6,False,6,1,6,6|6|6|3|6
28669,3,False,3,0,3,3|3|3|3|3
28670,7,False,7,3,-1,7|7|3|9|3
28671,5,True,1,5,1,1|1|7|1|1
28672,6,False,6,2,6,6|6|6|1|3
28673,2,False,2,2,2,2|2|2|7|0
28674,9,False,9,4,1,9|1|6|1|5
28675,0,False,0,3,-1,0|0|1|8|1
28676,4,False,4,1,4,4|4|4|3|4
28677,5,False,5,5,4,4|4|4|3|3
28678,8,True,6,5,6,6|6|3|6|6
28679,5,False,5,4,3,5|3|3|3|1
28680,2,False,2,5,3,3|3|3|3|3
28681,0,False,0,5,-1,8|8|1|3|3
28682,8,False,8,1,8,8|8|8|8|0
28683,8,False,8,2,8,8|8|8|3|3
28684,9,False,9,0,9,9|9|9|9|9
28685,1,False,1,3,-1,1|1|7|3|3
28686,9,True,2,5,0,0|0|0|0|0
28687,8,False,8,3,-1,8|8|3|5|3
28688,1,False,1,5,3,9|9|3|3|3
28689,9,True,2,5,2,2|2|2|2|2
28690,6,False,6,4,3,6|4|3|2|3
28691,1,True,5,5,4,4|4|3|4|3
28692,6,False,6,3,-1,6|6|3|8|3
28693,5,False,5,1,5,5|5|5|1|5
28694,1,False,1,2,1,1|1|9|9|1
28695,7,False,7,3,3,7|7|3|3|3
28696,1,True,4,5,4,4|4|3|4|2
28697,3,False,3,1,3,3|3|4|3|3
28698,3,False,3,0,3,3|3|3|3|3
28699,0,False,0,0,0,0|0|0|0|0
28700,3,False,3,0,3,3|3|3|3|3
28701,9,False,9,4,8,9|8|8|8|0
28702,9,False,9,0,9,9|9|9|9|9
28703,0,False,0,0,0,0|0|0|0|0
28704,1,True,3,5,-1,3|3|2|7|7
28705,9,True,2,5,3,2|3|3|3|3
28706,1,True,8,5,0,0|8|3|0|0
28707,8,False,8,5,0,0|0|0|0|0
28708,7,True,2,5,-1,6|6|3|1|3
28709,9,False,9,1,9,9|9|9|3|9
28710,7,False,7,2,7,7|7|3|7|4
28711,4,False,4,1,4,4|4|4|4|3
28712,3,False,3,1,3,3|3|3|3|7
28713,9,False,9,2,9,9|9|9|3|1
28714,9,False,9,1,9,9|9|9|9|3
28715,9,True,7,5,-1,7|7|0|3|0
28716,0,False,0,1,0,0|0|0|0|2
28717,3,False,3,3,3,3|3|1|8|9
28718,5,False,5,3,3,5|5|3|3|3
28719,7,False,7,2,7,4|7|7|7|4
28720,5,False,5,5,-1,7|7|4|4|2
28721,7,False,7,2,7,7|7|8|8|7
28722,6,False,6,2,6,6|6|9|6|3
28723,5,False,5,3,3,5|5|3|3|3
28724,0,False,0,0,0,0|0|0|0|0
28725,1,True,3,5,3,3|3|3|3|3
28726,5,False,5,5,-1,0|2|4|4|0
28727,7,False,7,4,0,7|0|0|0|0
28728,8,False,8,2,8,8|8|4|8|3
28729,4,False,4,1,4,4|4|4|4|0
28730,1,True,5,5,3,3|3|2|2|3
28731,3,False,3,2,3,5|3|3|2|3
28732,6,False,6,3,-1,6|6|3|3|0
28733,6,True,0,5,0,0|0|0|2|0
28734,2,False,2,5,-1,0|6|3|0|6
28735,7,False,7,3,-1,7|7|4|4|1
28736,5,False,5,2,5,5|3|5|3|5
28737,6,False,6,3,-1,6|3|6|3|8
28738,1,True,3,5,3,4|3|3|3|3
28739,4,False,4,3,-1,4|4|6|3|3
28740,5,False,5,5,3,3|3|3|3|3
28741,1,True,5,5,3,5|5|3|3|3
28742,0,False,0,5,-1,5|5|2|3|3
28743,8,False,8,2,8,8|8|8|3|3
28744,4,False,4,2,4,4|4|4|3|3
28745,6,False,6,3,-1,6|6|1|3|3
28746,5,False,5,5,3,3|3|3|3|3
28747,9,False,9,1,9,9|9|9|9|7
28748,2,False,2,2,2,2|2|0|2|0
28749,7,True,6,5,3,3|3|3|3|3
28750,6,True,0,5,0,0|0|3|0|0
28751,4,False,4,3,-1,4|4|3|2|3
28752,4,False,4,3,-1,4|4|0|3|3
28753,9,False,9,2,9,9|9|1|3|9
28754,5,False,5,5,3,3|3|3|3|3
28755,4,False,4,4,7,7|4|7|9|3
28756,5,False,5,2,5,5|5|5|3|3
28757,1,True,5,5,3,4|3|3|3|8
28758,5,False,5,3,3,5|5|3|3|3
28759,7,False,7,1,7,7|7|7|7|3
28760,6,False,6,4,3,0|6|8|3|3
28761,1,False,1,1,1,1|1|1|3|1
28762,8,False,8,3,-1,8|8|3|3|0
28763,1,False,1,2,1,1|1|1|3|3
28764,7,False,7,3,3,7|7|3|3|3
28765,0,False,0,3,-1,8|0|3|8|0
28766,4,False,4,0,4,4|4|4|4|4
28767,0,False,0,1,0,0|0|0|0|3
28768,8,False,8,0,8,8|8|8|8|8
28769,1,True,4,5,4,4|4|6|3|4
28770,2,False,2,3,3,2|3|3|2|3
28771,7,False,7,2,7,7|7|3|9|7
28772,3,False,3,0,3,3|3|3|3|3
28773,3,False,3,1,3,3|3|3|3|2
28774,9,False,9,4,1,1|1|1|9|1
28775,8,False,8,1,8,8|8|8|3|8
28776,8,True,6,5,6,6|6|6|6|6
28777,5,False,5,3,5,5|5|2|3|0
28778,9,False,9,5,1,1|1|1|3|3
28779,5,False,5,4,-1,5|3|3|0|0
28780,1,False,1,2,1,1|1|3|3|1
28781,9,False,9,1,9,9|9|9|9|8
28782,8,False,8,3,0,0|8|0|8|0
28783,9,False,9,3,9,9|9|8|1|3
28784,1,False,1,5,9,9|9|9|3|3
28785,1,True,4,5,3,7|7|3|3|3
28786,3,False,3,1,3,3|3|2|3|3
28787,3,False,3,3,-1,4|3|5|3|4
28788,2,False,2,1,2,2|2|4|2|2
28789,2,True,4,5,4,4|4|4|3|6
28790,1,False,1,2,1,1|1|1|9|8
28791,0,False,0,3,-1,0|0|3|3|6
28792,3,False,3,1,3,3|3|1|3|3
28793,4,False,4,2,4,4|4|4|3|3
28794,0,False,0,3,-1,0|0|4|4|3
28795,4,False,4,2,4,4|4|4|1|1
28796,1,True,4,5,4,4|4|3|2|0
28797,4,False,4,3,-1,4|4|3|6|6
28798,1,False,1,2,1,1|1|0|1|3
28799,1,True,4,5,-1,2|3|0|0|3
28800,8,False,8,2,8,8|8|8|3|6
28801,7,False,7,3,-1,7|7|0|3|0
28802,4,True,2,4,2,2|4|2|0|2
28803,4,False,4,3,4,4|4|3|9|7
28804,2,True,1,5,1,1|1|1|1|5
28805,1,False,1,1,1,1|1|1|1|8
28806,6,False,6,2,6,6|6|6|3|3
28807,8,False,8,5,0,0|0|2|2|0
28808,3,False,3,0,3,3|3|3|3|3
28809,4,False,4,1,4,4|4|4|4|6
28810,5,True,1,5,0,0|0|3|9|0
28811,3,False,3,0,3,3|3|3|3|3
28812,7,False,7,4,3,7|4|3|3|3
28813,3,False,3,4,5,5|5|3|6|1
28814,2,False,2,4,3,2|5|3|3|7
28815,9,True,7,5,0,0|7|0|0|0
28816,6,False,6,3,3,3|6|6|3|3
28817,6,True,0,5,0,0|0|0|0|0
28818,1,False,1,3,-1,1|1|3|6|3
28819,3,False,3,0,3,3|3|3|3|3
28820,6,False,6,1,6,6|6|6|6|3
28821,1,False,1,1,1,1|1|0|1|1
28822,1,False,1,2,1,1|1|3|5|1
28823,4,False,4,3,-1,4|4|3|3|6
28824,3,False,3,0,3,3|3|3|3|3
28825,5,False,5,5,3,3|3|3|3|1
28826,0,False,0,0,0,0|0|0|0|0
28827,2,False,2,1,2,2|2|2|2|3
28828,0,False,0,5,-1,8|8|4|2|2
28829,4,True,8,5,0,0|0|0|3|0
28830,4,False,4,3,-1,4|4|0|3|3
28831,5,False,5,2,5,5|5|3|5|3
28832,7,False,7,3,7,4|3|7|6|7
28833,0,False,0,0,0,0|0|0|0|0
28834,2,False,2,5,4,4|4|4|4|0
28835,3,False,3,4,5,5|5|3|5|0
28836,7,False,7,3,-1,7|3|7|9|3
28837,4,False,4,2,4,4|4|4|0|0
28838,3,False,3,3,-1,6|4|3|4|3
28839,3,False,3,3,5,5|5|3|3|5
28840,1,False,1,1,1,1|1|1|3|1
28841,1,True,8,5,8,8|8|3|3|8
28842,8,False,8,3,-1,1|8|1|3|8
28843,2,True,5,5,-1,5|5|3|3|0
28844,1,False,1,2,1,1|1|3|1|3
28845,5,False,5,5,3,3|3|8|3|8
28846,9,False,9,2,9,9|9|3|9|3
28847,1,False,1,2,1,1|1|1|3|3
28848,1,False,1,2,1,1|1|9|3|1
28849,8,True,2,5,0,2|0|2|0|0
28850,9,False,9,1,9,9|9|9|9|3
28851,5,False,5,4,3,5|3|3|3|2
28852,5,False,5,1,5,5|5|5|3|5
28853,7,False,7,5,0,0|0|0|0|0
28854,5,False,5,2,5,5|5|5|3|3
28855,1,True,8,5,8,8|8|8|0|0
28856,2,False,2,3,0,2|2|0|0|0
28857,5,False,5,2,5,7|5|3|5|5
28858,1,False,1,1,1,1|1|1|1|3
28859,6,False,6,1,6,6|6|3|6|6
28860,6,False,6,5,3,3|3|1|3|3
28861,2,True,1,5,1,1|1|4|1|7
28862,2,False,2,3,-1,2|2|3|3|0
28863,9,False,9,2,9,9|9|9|3|3
28864,3,False,3,0,3,3|3|3|3|3
28865,0,False,0,2,0,0|0|0|2|2
28866,0,False,0,0,0,0|0|0|0|0
28867,9,True,2,5,-1,2|2|4|0|0
28868,3,True,7,3,3,6|2|3|3|8
28869,6,False,6,2,6,6|6|6|2|2
28870,5,False,5,4,4,4|4|4|4|5
28871,9,False,9,2,9,9|9|9|3|3
28872,2,False,2,2,2,2|2|0|2|0
28873,1,False,1,2,1,1|1|1|3|6
28874,8,False,8,2,8,8|8|8|3|3
28875,4,False,4,4,-1,4|6|6|2|2
28876,1,False,1,2,1,1|1|1|3|3
28877,5,False,5,5,3,3|3|3|3|8
28878,2,False,2,3,-1,2|4|2|3|3
28879,9,False,9,3,3,9|9|3|3|3
28880,3,False,3,1,3,3|3|3|3|8
28881,4,False,4,2,4,4|4|6|4|3
28882,1,False,1,1,1,1|1|1|1|3
28883,0,False,0,3,-1,0|0|9|9|3
28884,7,False,7,2,7,7|7|7|0|3
28885,4,False,4,5,2,2|2|2|2|3
28886,9,False,9,2,9,9|9|9|3|3
28887,0,False,0,2,0,0|0|0|3|4
28888,9,False,9,2,9,9|9|9|3|3
28889,5,False,5,4,3,5|3|2|3|3
28890,2,False,2,3,0,2|2|0|0|0
28891,3,False,3,1,3,3|3|6|3|3
28892,4,False,4,3,-1,4|4|3|0|3
28893,2,False,2,3,-1,2|2|3|0|3
28894,9,True,7,5,0,7|3|2|0|0
28895,9,True,7,5,3,7|7|3|3|3
28896,1,False,1,2,1,1|1|5|1|5
28897,0,False,0,1,0,0|0|3|0|0
28898,1,True,8,5,8,8|8|8|8|8
28899,9,False,9,1,9,9|9|9|1|9
28900,5,False,5,3,3,5|5|3|3|3
28901,9,False,9,3,-1,9|9|1|3|1
28902,5,False,5,5,3,3|3|8|3|0
28903,4,False,4,2,4,4|4|3|4|0
28904,4,False,4,3,4,4|4|3|2|0
28905,7,False,7,3,3,7|7|3|3|3
28906,2,True,1,5,1,1|1|1|3|3
28907,9,False,9,1,9,9|9|9|9|3
28908,5,True,9,5,9,9|9|9|9|7
28909,5,False,5,1,5,5|5|3|5|5
28910,1,False,1,2,1,1|1|3|1|3
28911,7,False,7,2,7,7|7|7|3|3
28912,0,False,0,0,0,0|0|0|0|0
28913,1,True,4,5,4,4|4|0|6|3
28914,7,False,7,5,3,0|3|3|3|3
28915,9,False,9,2,9,9|9|1|1|9
28916,4,True,7,5,9,9|9|9|3|3
28917,0,False,0,1,0,0|0|0|0|2
28918,1,True,8,5,8,8|8|0|8|3
28919,0,False,0,0,0,0|0|0|0|0
28920,7,False,7,5,3,3|3|3|3|3
28921,0,False,0,0,0,0|0|0|0|0
28922,8,False,8,2,8,8|8|3|3|8
28923,9,True,7,3,3,9|9|3|3|3
28924,0,False,0,0,0,0|0|0|0|0
28925,6,False,6,5,-1,4|0|0|3|3
28926,1,False,1,1,1,1|1|1|3|1
28927,2,False,2,3,-1,2|2|5|0|0
28928,8,False,8,5,-1,0|0|1|3|3
28929,8,False,8,2,8,8|8|8|2|2
28930,0,False,0,2,0,1|0|0|3|0
28931,0,True,9,4,9,9|9|1|3|0
28932,9,False,9,0,9,9|9|9|9|9
28933,4,True,2,5,2,2|2|5|2|0
28934,2,False,2,1,2,2|2|2|2|4
28935,2,False,2,5,1,1|0|1|1|0
28936,7,False,7,5,3,3|3|3|3|0
28937,2,True,1,5,1,1|1|7|1|3
28938,1,False,1,4,6,9|1|6|6|3
28939,4,False,4,4,-1,3|3|4|0|0
28940,8,False,8,2,8,8|8|8|0|2
28941,1,False,1,3,0,1|1|0|0|0
28942,3,False,3,5,-1,9|9|1|1|4
28943,6,False,6,2,6,6|6|6|2|3
28944,2,False,2,3,-1,2|2|0|3|0
28945,7,False,7,5,3,3|3|3|0|0
28946,5,False,5,5,3,3|3|3|3|3
28947,1,True,5,5,3,3|3|3|3|5
28948,2,False,2,4,5,5|2|5|5|1
28949,5,True,9,5,3,9|9|3|3|3
28950,8,False,8,3,3,8|8|3|3|3
28951,7,False,7,3,-1,7|7|0|3|3
28952,5,False,5,3,-1,5|5|2|3|3
28953,3,False,3,5,0,2|0|0|0|0
28954,1,True,8,2,1,1|1|1|9|8
28955,8,False,8,2,8,8|1|8|8|0
28956,6,False,6,2,6,6|6|3|3|6
28957,1,False,1,0,1,1|1|1|1|1
28958,2,True,1,4,1,2|1|1|1|1
28959,9,False,9,2,9,9|9|9|3|3
28960,9,False,9,1,9,9|9|9|1|9
28961,5,False,5,3,-1,5|5|0|3|3
28962,4,False,4,3,-1,4|4|3|3|7
28963,1,False,1,2,1,1|1|9|1|3
28964,3,False,3,1,3,2|3|3|3|3
28965,7,False,7,3,-1,3|7|7|6|3
28966,0,False,0,2,0,0|0|7|0|3
28967,5,False,5,4,-1,6|5|6|3|3
28968,5,True,9,5,9,9|9|9|9|3
28969,7,False,7,2,7,7|7|2|0|7
28970,2,False,2,5,3,3|3|3|3|1
28971,4,False,4,4,6,4|0|6|3|6
28972,0,False,0,2,0,0|0|3|0|1
28973,1,True,5,5,0,0|0|0|0|0
28974,9,False,9,2,9,9|9|9|3|3
28975,1,False,1,2,1,1|1|1|9|3
28976,5,False,5,2,5,5|3|5|3|5
28977,7,False,7,5,3,3|3|3|3|3
28978,0,False,0,0,0,0|0|0|0|0
28979,8,False,8,1,8,8|8|8|3|8
28980,6,False,6,1,6,6|6|2|6|6
28981,1,False,1,1,1,1|1|1|1|3
28982,5,False,5,1,5,5|5|5|3|5
28983,3,False,3,0,3,3|3|3|3|3
28984,3,False,3,2,3,3|3|2|3|0
28985,1,True,8,3,-1,1|1|9|3|9
28986,6,False,6,1,6,6|6|6|6|3
28987,7,False,7,4,0,0|0|7|0|0
28988,9,False,9,3,1,1|1|9|1|9
28989,1,False,1,5,3,4|3|3|3|3
28990,6,False,6,3,3,6|6|3|3|3
28991,3,False,3,1,3,3|3|3|3|9
28992,6,False,6,1,6,6|6|6|6|3
28993,6,False,6,5,-1,2|2|3|3|4
28994,2,False,2,2,2,2|2|2|3|3
28995,1,True,5,3,-1,1|5|1|5|3
28996,3,False,3,0,3,3|3|3|3|3
28997,5,False,5,5,3,3|3|0|0|3
28998,6,False,6,1,6,6|6|6|6|3
28999,5,False,5,3,3,5|5|3|3|3
29000,9,False,9,1,9,9|9|9|9|1
29001,1,True,3,4,3,3|3|3|3|1
29002,9,False,9,2,9,9|9|9|3|3
29003,0,False,0,0,0,0|0|0|0|0
29004,3,False,3,5,0,0|0|0|0|4
29005,5,True,2,5,2,2|2|2|1|0
29006,5,False,5,2,5,5|5|3|3|5
29007,1,False,1,3,-1,1|1|3|3|6
29008,4,False,4,2,4,4|4|4|2|3
29009,8,True,6,5,6,6|6|6|6|6
29010,3,False,3,1,3,3|3|2|3|3
29011,1,True,3,5,3,3|3|3|3|3
29012,3,False,3,1,3,3|3|3|6|3
29013,9,False,9,4,-1,1|9|5|1|5
29014,8,False,8,5,1,1|1|1|3|3
29015,3,False,3,0,3,3|3|3|3|3
29016,7,False,7,3,-1,4|7|7|3|3
29017,7,False,7,3,3,7|7|3|3|3
29018,7,False,7,3,7,7|7|8|3|2
29019,1,False,1,0,1,1|1|1|1|1
29020,5,False,5,4,3,3|3|5|3|3
29021,3,False,3,4,2,2|2|1|0|3
29022,5,False,5,5,6,6|6|6|2|3
29023,1,False,1,2,1,1|1|3|3|1
29024,1,True,4,5,3,4|4|3|3|3
29025,9,False,9,3,-1,9|3|9|3|1
29026,7,False,7,2,7,7|7|0|1|7
29027,8,False,8,1,8,8|8|8|8|3
29028,3,False,3,0,3,3|3|3|3|3
29029,1,False,1,1,1,1|1|1|1|3
29030,8,False,8,3,-1,8|8|3|3|0
29031,5,False,5,3,-1,5|5|1|3|1
29032,5,False,5,3,-1,5|5|1|3|3
29033,2,False,2,2,2,2|2|4|2|3
29034,4,False,4,2,4,4|4|4|3|3
29035,7,False,7,2,7,7|7|7|0|3
29036,9,True,7,5,0,0|0|0|0|3
29037,5,False,5,5,3,3|3|3|3|3
29038,3,False,3,2,3,6|6|3|3|3
29039,0,False,0,0,0,0|0|0|0|0
29040,5,False,5,5,3,3|3|2|3|0
29041,1,True,4,5,4,4|4|4|4|3
29042,2,False,2,3,-1,2|2|4|4|3
29043,9,False,9,2,9,9|9|3|1|9
29044,1,False,1,3,-1,1|1|9|0|0
29045,5,True,9,5,9,9|9|9|9|1
29046,4,False,4,5,-1,6|6|3|9|3
29047,9,True,7,5,0,0|0|0|0|0
29048,2,False,2,3,-1,2|2|0|3|0
29049,1,False,1,4,0,0|0|0|1|8
29050,3,False,3,0,3,3|3|3|3|3
29051,8,False,8,1,8,8|8|8|8|0
29052,4,False,4,1,4,4|4|4|2|4
29053,0,False,0,1,0,0|0|2|0|0
29054,9,False,9,1,9,9|9|3|9|9
29055,8,False,8,2,8,8|8|8|3|9
29056,8,False,8,2,8,8|8|8|6|3
29057,0,False,0,0,0,0|0|0|0|0
29058,6,True,2,5,2,2|3|2|2|2
29059,9,False,9,2,9,9|9|3|9|3
29060,0,False,0,1,0,0|0|0|8|0
29061,5,False,5,3,-1,5|3|3|5|6
29062,7,False,7,3,-1,7|7|0|3|3
29063,6,False,6,3,1,1|6|1|1|6
29064,9,True,7,5,3,4|3|3|2|3
29065,4,False,4,1,4,4|4|4|4|0
29066,5,True,1,5,0,0|0|3|3|0
29067,8,False,8,1,8,8|8|4|8|8
29068,1,False,1,4,3,1|9|3|3|2
29069,4,False,4,1,4,4|4|4|3|4
29070,4,False,4,2,4,4|4|4|3|3
29071,7,True,4,5,3,3|3|4|3|3
29072,9,False,9,1,9,9|9|9|9|3
29073,5,True,9,5,9,9|9|9|9|3
29074,1,True,3,5,3,3|3|3|3|3
29075,1,True,8,5,8,8|8|8|9|3
29076,2,False,2,2,2,2|2|2|3|0
29077,5,False,5,4,3,3|3|3|5|3
29078,8,False,8,2,8,8|8|3|0|8
29079,9,True,2,5,2,2|2|0|0|2
29080,7,True,6,5,6,6|6|6|2|6
29081,4,True,7,5,3,3|3|9|3|3
29082,3,False,3,2,3,3|3|1|3|9
29083,4,False,4,5,3,3|3|7|3|3
29084,1,True,3,5,3,3|3|3|3|3
29085,9,False,9,2,9,9|9|3|9|7
29086,4,False,4,3,-1,4|4|5|5|3
29087,2,False,2,1,2,2|2|2|0|2
29088,1,False,1,3,-1,1|1|9|9|3
29089,6,False,6,2,6,6|6|2|6|2
29090,4,True,2,5,2,2|2|3|2|0
29091,9,False,9,3,-1,9|9|1|3|3
29092,0,False,0,0,0,0|0|0|0|0
29093,7,True,6,5,6,6|6|1|6|6
29094,9,False,9,5,1,1|1|1|1|3
29095,6,False,6,2,6,7|6|6|6|3
29096,3,False,3,0,3,3|3|3|3|3
29097,6,False,6,3,6,6|6|0|2|3
29098,4,False,4,5,3,6|6|3|3|3
29099,6,True,0,5,0,0|0|0|3|0
29100,4,False,4,3,-1,4|2|3|4|2
29101,1,True,4,5,-1,4|3|3|6|4
29102,4,False,4,3,2,4|4|2|2|2
29103,6,False,6,2,6,6|6|6|2|1
29104,0,False,0,1,0,0|0|0|0|3
29105,9,False,9,3,-1,9|9|3|3|2
29106,6,False,6,2,6,6|6|6|4|4
29107,6,False,6,4,-1,1|1|6|3|3
29108,6,False,6,2,6,6|6|6|3|3
29109,3,False,3,1,3,3|3|3|3|8
29110,5,False,5,4,3,3|3|3|3|5
29111,4,False,4,0,4,4|4|4|4|4
29112,9,False,9,2,9,9|9|9|3|3
29113,3,False,3,0,3,3|3|3|3|3
29114,9,False,9,2,9,9|9|9|3|3
29115,9,False,9,5,6,6|6|6|3|3
29116,5,True,9,5,9,9|9|9|0|3
29117,1,False,1,3,-1,0|0|1|1|7
29118,0,False,0,2,0,0|0|0|3|3
29119,6,False,6,5,3,1|1|3|3|3
29120,1,False,1,5,3,9|9|3|3|3
29121,1,False,1,2,1,1|1|1|6|3
29122,9,False,9,2,9,9|9|9|3|2
29123,6,False,6,4,3,6|3|3|2|3
29124,7,False,7,3,-1,7|7|9|3|3
29125,4,False,4,3,3,4|4|3|3|3
29126,4,True,2,2,4,4|4|2|4|0
29127,5,False,5,5,-1,4|4|7|3|3
29128,1,True,4,5,3,4|4|3|3|3
29129,4,False,4,1,4,4|4|3|4|4
29130,9,False,9,1,9,9|9|9|9|3
29131,1,True,4,5,3,4|4|3|3|3
29132,5,False,5,2,5,5|5|3|5|3
29133,1,False,1,1,1,1|1|1|9|1
29134,1,True,8,4,8,8|8|3|2|1
29135,2,False,2,3,0,2|2|0|0|0
29136,6,False,6,3,-1,6|6|4|4|3
29137,3,True,7,2,3,9|4|3|3|3
29138,4,False,4,3,-1,4|4|3|2|2
29139,3,False,3,0,3,3|3|3|3|3
29140,0,False,0,2,0,0|0|0|8|3
29141,6,False,6,1,6,6|6|6|3|6
29142,5,True,9,5,9,9|9|9|3|3
29143,1,False,1,3,-1,1|1|9|3|3
29144,1,True,5,5,0,5|5|0|0|0
29145,5,False,5,5,0,0|2|0|3|0
29146,1,False,1,3,-1,1|1|9|3|9
29147,1,True,8,5,4,0|4|6|3|4
29148,9,False,9,1,9,9|9|9|3|9
29149,1,False,1,3,-1,1|1|7|3|3
29150,2,False,2,2,2,2|2|2|3|0
29151,6,True,0,5,0,0|0|8|0|0
29152,4,False,4,5,3,3|3|3|3|3
29153,0,False,0,3,0,0|0|1|5|3
29154,3,False,3,1,3,3|3|3|3|2
29155,7,False,7,4,3,3|7|3|3|4
29156,9,True,2,5,3,4|4|3|3|3
29157,9,False,9,2,9,9|9|3|9|0
29158,3,True,7,2,3,4|3|3|3|4
29159,3,False,3,4,-1,5|3|1|0|2
29160,0,False,0,0,0,0|0|0|0|0
29161,4,False,4,3,-1,4|4|6|6|2
29162,2,False,2,3,-1,5|2|3|3|2
29163,4,False,4,2,4,4|4|4|2|2
29164,6,False,6,2,6,6|6|3|3|6
29165,3,False,3,3,-1,3|3|6|6|2
29166,7,False,7,5,4,4|4|3|4|4
29167,9,False,9,1,9,9|9|3|9|9
29168,9,False,9,2,9,9|9|3|9|3
29169,9,False,9,3,9,9|9|2|1|6
29170,8,False,8,5,0,0|0|0|3|0
29171,1,False,1,2,1,1|1|2|2|1
29172,4,False,4,3,-1,4|4|2|3|3
29173,0,False,0,0,0,0|0|0|0|0
29174,0,False,0,3,-1,1|0|3|0|3
29175,8,False,8,3,-1,8|8|2|4|4
29176,1,False,1,2,1,1|1|3|3|1
29177,3,False,3,2,3,3|3|6|1|3
29178,7,False,7,2,7,7|7|3|7|3
29179,9,False,9,1,9,9|9|9|9|3
29180,2,False,2,5,3,3|3|0|3|0
29181,2,False,2,5,4,4|4|4|3|3
29182,9,False,9,2,9,9|9|3|9|1
29183,4,False,4,5,-1,0|0|8|8|3
29184,4,False,4,3,4,4|4|3|2|0
29185,7,False,7,2,7,7|7|7|3|4
29186,9,False,9,2,9,9|9|3|3|9
29187,3,False,3,2,3,3|3|5|5|3
29188,2,True,1,5,1,1|1|8|1|3
29189,0,False,0,1,0,0|0|3|0|0
29190,0,False,0,0,0,0|0|0|0|0
29191,6,False,6,4,3,3|3|6|3|7
29192,4,False,4,4,0,4|0|0|0|0
29193,5,True,9,5,9,9|9|9|1|1
29194,6,False,6,3,-1,6|6|0|0|2
29195,3,True,7,5,0,7|0|0|0|0
29196,7,False,7,2,7,7|7|8|7|3
29197,9,False,9,5,3,7|7|3|3|3
29198,2,False,2,4,3,3|2|3|3|3
29199,8,False,8,2,8,8|8|5|3|8
29200,3,False,3,2,3,3|3|3|6|6
29201,3,False,3,4,0,3|6|0|0|0
29202,1,True,4,5,3,4|3|3|3|4
29203,1,False,1,1,1,1|1|1|1|9
29204,5,False,5,2,5,5|5|5|1|1
29205,1,False,1,3,3,1|1|3|3|3
29206,7,False,7,3,-1,7|7|2|3|3
29207,9,False,9,3,-1,9|9|5|1|1
29208,7,False,7,2,7,7|7|7|3|0
29209,1,False,1,2,1,1|1|6|1|3
29210,5,True,9,5,-1,9|9|1|3|3
29211,7,False,7,4,9,9|7|9|3|9
29212,1,False,1,4,-1,0|1|3|4|6
29213,3,False,3,1,3,3|3|3|0|3
29214,6,False,6,2,6,6|6|3|3|6
29215,3,False,3,3,3,0|8|3|1|3
29216,6,False,6,0,6,6|6|6|6|6
29217,6,False,6,3,6,6|6|3|2|0
29218,4,False,4,2,4,4|4|3|6|4
29219,0,False,0,3,2,2|2|2|0|0
29220,2,False,2,4,3,8|2|0|3|3
29221,9,False,9,3,-1,9|9|0|0|3
29222,5,True,9,5,-1,9|9|1|3|1
29223,6,False,6,1,6,6|6|6|6|3
29224,5,True,9,5,9,9|9|9|3|3
29225,0,False,0,0,0,0|0|0|0|0
29226,1,False,1,1,1,1|1|1|1|5
29227,8,False,8,1,8,8|8|3|8|8
29228,9,False,9,2,9,9|9|3|9|3
29229,2,False,2,1,2,2|2|2|3|2
29230,1,False,1,3,-1,1|1|5|3|3
29231,1,False,1,5,0,0|0|3|2|0
29232,0,False,0,2,0,0|0|3|3|0
29233,6,False,6,1,6,6|6|6|3|6
29234,5,True,9,5,9,9|9|9|3|3
29235,1,True,3,5,3,3|3|2|3|3
29236,7,False,7,2,7,7|7|2|3|7
29237,4,False,4,2,4,4|4|0|4|0
29238,9,False,9,2,9,9|9|9|1|1
