index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
25159,2,True,6,5,6,6|6|6|8|8
25160,0,False,0,2,0,0|0|0|5|5
25161,4,True,0,5,0,0|0|9|8|0
25162,4,True,0,5,0,0|0|8|0|8
25163,0,False,0,2,0,0|0|0|3|3
25164,8,False,8,0,8,8|8|8|8|8
25165,4,False,4,2,4,4|4|4|8|8
25166,5,False,5,0,5,5|5|5|5|5
25167,9,False,9,1,9,9|9|9|8|9
25168,8,False,8,1,8,8|8|8|0|8
25169,2,False,2,3,-1,2|2|0|8|8
25170,4,False,4,3,8,4|4|8|8|8
25171,3,False,3,4,8,2|3|8|6|8
25172,3,False,3,3,-1,3|3|8|5|8
25173,5,False,5,0,5,5|5|5|5|5
25174,4,False,4,3,-1,4|4|8|8|6
25175,9,False,9,1,9,9|9|9|8|9
25176,0,False,0,3,0,0|0|4|9|3
25177,9,False,9,1,9,9|9|9|8|9
25178,8,False,8,0,8,8|8|8|8|8
25179,5,False,5,3,-1,5|9|5|9|8
25180,8,False,8,2,8,8|8|8|5|9
25181,8,False,8,1,8,8|8|8|8|5
25182,4,True,9,5,-1,9|9|6|8|8
25183,0,False,0,2,0,0|0|8|0|9
25184,6,True,3,5,3,3|3|8|3|9
25185,1,False,1,2,1,1|1|1|5|5
25186,4,False,4,3,-1,4|4|8|6|8
25187,6,True,2,5,2,2|2|8|2|8
25188,2,True,8,5,8,8|8|8|8|8
25189,2,True,1,5,1,1|1|1|3|5
25190,8,False,8,1,8,8|8|8|5|8
25191,3,False,3,3,3,3|3|8|5|1
25192,8,False,8,2,8,8|8|8|3|6
25193,8,False,8,0,8,8|8|8|8|8
25194,2,False,2,1,2,2|2|2|2|8
25195,3,False,3,3,8,3|3|8|8|8
25196,2,False,2,3,2,2|2|8|6|0
25197,6,False,6,5,4,4|4|4|8|4
25198,5,False,5,0,5,5|5|5|5|5
25199,1,True,9,5,9,9|9|9|9|8
25200,2,True,8,5,8,8|8|8|0|8
25201,7,False,7,2,7,7|7|7|8|8
25202,8,False,8,1,8,8|8|8|8|5
25203,4,False,4,1,4,4|4|4|4|8
25204,4,False,4,1,4,4|4|4|4|8
25205,1,False,1,2,1,1|1|1|8|5
25206,8,False,8,1,8,8|8|8|5|8
25207,7,False,7,2,7,7|7|7|5|3
25208,9,False,9,1,9,9|9|9|9|8
25209,7,False,7,2,7,7|7|7|0|8
25210,5,False,5,0,5,5|5|5|5|5
25211,1,True,3,5,-1,3|3|8|8|2
25212,7,False,7,3,5,7|7|5|5|5
25213,8,True,4,4,4,4|4|8|4|4
25214,1,True,6,5,2,2|2|2|8|8
25215,3,False,3,3,3,3|3|8|6|5
25216,0,False,0,2,0,0|0|0|6|6
25217,5,False,5,1,5,5|5|5|5|8
25218,6,True,5,5,5,5|5|5|5|5
25219,8,False,8,1,8,8|8|8|8|6
25220,8,False,8,0,8,8|8|8|8|8
25221,1,False,1,3,1,1|1|6|5|7
25222,4,False,4,1,4,4|4|4|4|8
25223,6,False,6,3,-1,6|6|8|4|8
25224,5,False,5,1,5,5|5|5|0|5
25225,8,False,8,1,8,8|8|8|8|4
25226,0,False,0,2,0,0|0|0|8|5
25227,0,False,0,3,-1,0|0|9|8|8
25228,0,False,0,5,3,4|3|3|6|8
25229,9,False,9,3,-1,9|9|0|0|3
25230,1,True,3,5,0,0|0|6|8|5
25231,1,False,1,3,1,1|1|8|3|5
25232,1,False,1,2,1,1|1|1|3|0
25233,1,False,1,1,1,1|1|1|5|1
25234,1,False,1,3,-1,1|1|8|8|3
25235,9,False,9,1,9,9|9|9|9|0
25236,3,False,3,3,-1,3|3|8|8|0
25237,2,False,2,3,8,2|2|8|8|8
25238,2,False,2,3,8,2|2|8|8|8
25239,4,True,6,5,6,6|6|6|8|8
25240,8,False,8,1,8,8|8|8|4|8
25241,3,True,7,5,7,7|7|5|7|5
25242,8,False,8,1,8,8|8|8|0|8
25243,6,True,5,5,5,5|5|5|5|5
25244,8,True,4,3,-1,4|4|8|8|6
25245,2,False,2,3,-1,2|2|8|6|8
25246,0,False,0,0,0,0|0|0|0|0
25247,9,True,0,4,0,0|0|0|8|9
25248,0,False,0,1,0,0|0|0|8|0
25249,2,False,2,2,2,2|2|0|8|2
25250,4,False,4,2,4,4|4|4|8|8
25251,0,False,0,2,0,0|0|0|9|8
25252,8,False,8,2,8,8|8|5|9|8
25253,2,False,2,2,2,2|2|2|8|8
25254,7,False,7,3,-1,7|7|3|3|5
25255,6,False,6,3,6,2|6|8|6|0
25256,6,True,9,5,9,9|9|9|9|3
25257,5,False,5,0,5,5|5|5|5|5
25258,0,False,0,1,0,0|0|0|0|8
25259,7,False,7,3,7,7|7|1|5|3
25260,9,False,9,5,7,7|7|5|7|8
25261,0,False,0,2,0,0|0|8|8|0
25262,0,False,0,3,0,0|0|9|6|8
25263,7,False,7,3,-1,7|7|8|3|3
25264,5,False,5,0,5,5|5|5|5|5
25265,1,False,1,1,1,1|1|1|1|5
25266,1,False,1,2,1,1|1|5|1|5
25267,1,False,1,2,1,1|1|1|8|8
25268,6,False,6,5,8,2|2|8|8|8
25269,2,False,2,2,2,2|2|6|2|8
25270,2,False,2,3,8,2|2|8|8|8
25271,2,False,2,3,-1,2|2|8|8|0
25272,9,False,9,2,9,9|9|6|9|0
25273,5,False,5,1,5,5|5|5|5|8
25274,4,False,4,2,4,4|4|8|8|4
25275,9,False,9,2,9,9|9|5|9|8
25276,3,False,3,1,3,3|3|3|9|3
25277,7,False,7,3,-1,7|7|3|3|5
25278,8,False,8,1,8,8|8|8|7|8
25279,7,False,7,4,-1,9|7|9|0|0
25280,2,False,2,3,8,2|2|8|8|8
25281,9,False,9,2,9,9|9|9|0|7
25282,3,False,3,2,3,3|3|3|8|8
25283,3,False,3,3,8,3|3|8|8|8
25284,3,True,7,5,7,7|7|7|7|7
25285,0,False,0,2,0,0|0|8|8|0
25286,2,True,1,5,1,1|1|1|3|8
25287,0,False,0,2,0,0|0|8|9|0
25288,3,False,3,1,3,3|3|3|8|3
25289,0,False,0,1,0,0|0|8|0|0
25290,1,True,3,5,3,3|3|3|8|8
25291,0,False,0,3,-1,0|0|8|6|6
25292,4,False,4,1,4,4|4|8|4|4
25293,9,False,9,2,9,9|9|9|0|3
25294,2,False,2,3,8,2|2|8|8|8
25295,6,False,6,2,6,6|6|8|6|8
25296,1,False,1,3,1,1|1|7|8|5
25297,7,False,7,2,7,7|7|7|1|8
25298,3,False,3,2,3,3|3|5|8|3
25299,5,False,5,1,5,5|5|5|5|1
25300,1,False,1,2,1,1|1|8|1|5
25301,6,True,9,5,9,9|9|0|0|9
25302,2,False,2,1,2,2|2|2|8|2
25303,3,False,3,2,3,3|3|3|8|6
25304,3,False,3,3,3,3|3|8|7|5
25305,1,False,1,2,1,1|1|1|8|0
25306,6,True,5,5,5,5|5|5|5|5
25307,8,False,8,0,8,8|8|8|8|8
25308,7,False,7,2,7,7|7|7|5|5
25309,3,False,3,1,3,3|3|3|3|7
25310,1,False,1,3,1,1|1|8|0|3
25311,5,False,5,1,5,5|5|5|5|3
25312,4,False,4,2,4,4|4|8|4|8
25313,3,False,3,3,-1,3|3|5|5|7
25314,9,False,9,2,9,9|9|0|9|0
25315,4,False,4,2,4,4|4|0|4|8
25316,8,False,8,1,8,8|8|8|8|6
25317,5,False,5,1,5,5|5|5|0|5
25318,1,True,9,5,9,9|9|9|9|9
25319,9,False,9,1,9,9|9|9|0|9
25320,9,False,9,1,9,9|9|9|9|0
25321,2,False,2,2,2,2|2|2|8|8
25322,7,False,7,2,7,7|7|5|5|7
25323,3,False,3,3,-1,3|3|5|7|5
25324,5,True,0,5,0,0|0|0|0|9
25325,4,False,4,2,4,4|4|8|8|4
25326,8,False,8,1,8,8|8|8|8|6
25327,2,False,2,3,8,2|2|8|8|8
25328,2,True,8,5,8,8|8|8|8|8
25329,2,False,2,3,8,2|2|8|8|8
25330,9,False,9,1,9,9|9|9|9|0
25331,0,False,0,2,0,0|0|5|5|0
25332,6,False,6,1,6,6|6|0|6|6
25333,4,False,4,2,4,4|4|4|8|8
25334,8,False,8,1,8,8|8|6|8|8
25335,0,False,0,2,0,0|0|8|9|0
25336,1,False,1,2,1,1|1|5|1|5
25337,1,False,1,3,-1,1|1|8|3|8
25338,4,True,6,5,-1,0|0|8|9|8
25339,2,False,2,3,2,2|2|6|8|4
25340,4,False,4,3,-1,4|4|8|8|6
25341,8,True,4,5,-1,4|4|0|6|6
25342,0,False,0,2,0,0|0|5|8|0
25343,1,False,1,0,1,1|1|1|1|1
25344,7,False,7,3,7,7|7|3|6|5
25345,8,False,8,0,8,8|8|8|8|8
25346,1,True,3,4,-1,3|3|8|8|1
25347,8,False,8,0,8,8|8|8|8|8
25348,8,False,8,1,8,8|8|7|8|8
25349,6,False,6,2,6,6|6|8|6|8
25350,5,False,5,2,5,5|5|0|5|0
25351,5,False,5,1,5,5|5|5|5|1
25352,3,False,3,3,-1,3|3|5|5|8
25353,4,True,0,5,0,0|0|8|0|9
25354,3,False,3,3,-1,3|3|8|8|7
25355,0,False,0,1,0,0|0|8|0|0
25356,9,False,9,2,9,9|9|9|0|8
25357,4,False,4,2,4,4|4|4|8|2
25358,8,False,8,0,8,8|8|8|8|8
25359,9,False,9,2,9,9|9|9|0|3
25360,7,False,7,3,7,7|7|3|5|1
25361,9,False,9,2,9,9|9|9|0|8
25362,0,False,0,3,0,0|0|5|9|8
25363,8,False,8,3,8,8|8|6|0|4
25364,4,False,4,3,0,4|4|0|0|0
25365,4,False,4,2,4,4|4|8|4|8
25366,6,True,9,5,9,9|9|5|3|9
25367,7,False,7,1,7,7|7|7|7|5
25368,8,False,8,1,8,8|8|6|8|8
25369,8,False,8,2,8,8|8|8|6|6
25370,3,False,3,2,3,3|3|7|5|3
25371,7,True,3,5,3,3|3|8|3|5
25372,7,False,7,5,8,9|9|8|8|8
25373,4,False,4,5,2,2|2|2|8|8
25374,3,False,3,4,8,4|3|8|8|8
25375,7,True,5,5,5,5|5|5|5|0
25376,7,False,7,2,7,7|7|8|3|7
25377,3,False,3,0,3,3|3|3|3|3
25378,1,False,1,2,1,1|1|5|1|5
25379,5,False,5,0,5,5|5|5|5|5
25380,6,False,6,2,6,6|6|6|8|8
25381,5,False,5,2,5,5|5|1|5|3
25382,8,False,8,0,8,8|8|8|8|8
25383,7,False,7,3,-1,7|7|3|5|5
25384,8,False,8,2,8,8|8|8|0|0
25385,7,False,7,2,7,7|7|7|5|5
25386,2,False,2,1,2,2|2|2|8|2
25387,3,False,3,3,-1,0|3|3|5|0
25388,1,True,9,5,9,9|9|8|9|9
25389,8,False,8,0,8,8|8|8|8|8
25390,1,False,1,3,8,1|1|8|8|8
25391,8,False,8,0,8,8|8|8|8|8
25392,2,True,1,5,1,1|1|1|8|8
25393,1,False,1,2,1,1|1|1|3|7
25394,4,True,6,4,6,4|6|6|8|3
25395,5,False,5,1,5,5|5|5|1|5
25396,0,False,0,3,0,0|0|9|6|8
25397,0,False,0,4,3,1|3|0|7|3
25398,0,False,0,3,0,0|0|8|6|5
25399,4,True,3,5,-1,3|3|5|8|5
25400,6,False,6,0,6,6|6|6|6|6
25401,3,False,3,1,3,3|3|3|3|8
25402,2,False,2,4,8,2|4|8|8|8
25403,3,False,3,1,3,3|3|3|8|3
25404,5,False,5,1,5,5|5|5|5|9
25405,2,True,5,5,5,5|5|5|5|5
25406,3,True,7,3,-1,7|7|3|3|5
25407,6,False,6,4,-1,3|3|6|8|8
25408,4,False,4,2,4,4|4|4|8|9
25409,4,False,4,3,-1,4|4|8|6|8
25410,1,True,2,5,-1,4|4|2|8|8
25411,7,True,5,5,5,5|5|5|5|5
25412,5,False,5,1,5,5|5|5|1|5
25413,2,False,2,3,-1,2|2|8|6|6
25414,7,False,7,2,7,7|7|5|3|7
25415,5,False,5,0,5,5|5|5|5|5
25416,4,False,4,3,-1,4|4|8|8|6
25417,6,True,2,4,2,2|2|4|8|6
25418,6,False,6,2,6,6|6|6|8|2
25419,5,True,0,5,8,4|6|8|8|8
25420,9,False,9,2,9,9|9|3|0|9
25421,9,False,9,0,9,9|9|9|9|9
25422,6,False,6,1,6,6|6|6|8|6
25423,2,False,2,2,2,2|2|2|8|8
25424,1,False,1,2,1,1|1|8|5|1
25425,3,False,3,3,-1,3|3|7|8|7
25426,1,False,1,2,1,1|1|1|5|8
25427,9,False,9,2,9,9|9|9|3|0
25428,8,False,8,0,8,8|8|8|8|8
25429,7,False,7,3,5,7|7|5|5|5
25430,1,False,1,3,-1,1|1|0|5|5
25431,4,False,4,3,8,4|4|8|8|8
25432,4,False,4,2,4,4|4|0|4|8
25433,8,False,8,1,8,8|8|5|8|8
25434,0,False,0,3,-1,0|0|9|9|8
25435,2,False,2,2,2,2|4|0|2|2
25436,9,False,9,0,9,9|9|9|9|9
25437,2,False,2,3,-1,2|2|6|8|6
25438,6,False,6,3,8,6|6|8|8|8
25439,1,True,6,5,6,6|6|8|8|6
25440,0,False,0,2,0,0|0|2|0|2
25441,4,False,4,2,4,4|4|8|4|6
25442,4,False,4,2,4,4|4|8|8|4
25443,4,False,4,3,8,4|4|8|8|8
25444,3,True,7,5,7,7|7|7|1|5
25445,3,False,3,1,3,3|3|3|5|3
25446,7,False,7,3,-1,7|7|1|3|3
25447,5,False,5,1,5,5|5|5|3|5
25448,6,False,6,3,-1,6|6|8|8|2
25449,4,False,4,1,4,4|4|4|4|9
25450,9,False,9,3,-1,9|9|8|8|6
25451,1,False,1,1,1,1|1|1|1|3
25452,5,False,5,2,5,5|5|5|3|0
25453,5,False,5,0,5,5|5|5|5|5
25454,8,True,4,2,8,4|4|8|8|8
25455,3,False,3,2,3,3|3|5|5|3
25456,4,False,4,1,4,4|4|4|4|0
25457,5,False,5,0,5,5|5|5|5|5
25458,9,False,9,1,9,9|9|9|0|9
25459,6,False,6,3,-1,0|0|8|6|6
25460,1,False,1,3,1,1|1|8|3|5
25461,5,False,5,0,5,5|5|5|5|5
25462,9,False,9,3,8,9|9|8|8|8
25463,8,True,6,5,0,0|6|6|0|0
25464,0,False,0,3,8,0|0|8|8|8
25465,0,False,0,2,0,0|0|9|8|0
25466,2,True,5,5,5,5|5|5|8|5
25467,3,False,3,3,-1,3|3|8|8|4
25468,1,False,1,1,1,1|1|1|5|1
25469,8,False,8,1,8,8|8|8|8|5
25470,8,False,8,0,8,8|8|8|8|8
25471,6,True,8,5,5,8|8|5|5|5
25472,2,False,2,2,2,2|2|8|2|8
25473,0,False,0,2,0,0|0|8|8|0
25474,3,False,3,3,-1,3|3|8|5|5
25475,5,False,5,1,5,5|5|5|5|0
25476,4,False,4,3,-1,4|4|6|6|8
25477,9,False,9,0,9,9|9|9|9|9
25478,8,False,8,1,8,8|8|0|8|8
25479,8,False,8,1,8,8|8|8|8|9
25480,2,True,5,5,5,5|5|5|0|5
25481,8,False,8,2,8,8|8|4|8|6
25482,0,False,0,2,0,0|0|0|5|5
25483,3,False,3,4,-1,0|3|8|0|8
25484,2,False,2,2,2,2|2|2|8|8
25485,2,True,1,5,1,1|1|1|0|8
25486,1,True,9,5,9,9|9|9|6|0
25487,2,True,8,5,8,8|8|5|8|9
25488,9,False,9,2,9,9|9|0|8|9
25489,5,True,6,5,0,0|0|0|6|9
25490,8,False,8,0,8,8|8|8|8|8
25491,6,True,9,5,9,9|9|9|8|3
25492,0,False,0,0,0,0|0|0|0|0
25493,4,True,0,5,6,6|6|6|5|6
25494,0,False,0,3,0,0|0|5|9|6
25495,0,False,0,2,0,0|0|8|0|8
25496,9,False,9,2,9,9|9|5|9|5
25497,1,False,1,2,1,1|1|1|3|8
25498,9,False,9,2,9,9|9|0|8|9
25499,5,False,5,1,5,5|5|5|5|8
25500,0,False,0,2,0,0|0|0|8|9
25501,0,False,0,1,0,0|0|0|8|0
25502,2,False,2,3,8,2|2|8|8|8
25503,5,False,5,0,5,5|5|5|5|5
25504,1,False,1,3,-1,1|1|5|8|8
25505,8,False,8,1,8,8|8|8|0|8
25506,0,False,0,3,-1,0|0|8|3|8
25507,6,True,9,5,9,9|9|0|0|9
25508,7,True,5,5,5,5|5|5|5|5
25509,6,False,6,3,-1,6|6|8|3|8
25510,6,False,6,2,6,6|6|8|0|6
25511,1,True,7,5,-1,7|7|3|3|5
25512,0,False,0,1,0,0|0|6|0|0
25513,4,False,4,2,4,4|4|8|4|8
25514,7,False,7,3,-1,7|7|5|5|3
25515,8,False,8,0,8,8|8|8|8|8
25516,2,False,2,5,0,0|0|0|8|8
25517,6,True,9,5,-1,9|7|0|3|8
25518,9,False,9,1,9,9|9|9|9|0
25519,3,False,3,3,-1,3|3|5|8|5
25520,1,False,1,2,1,1|1|7|5|1
25521,5,False,5,1,5,5|5|3|5|5
25522,3,False,3,1,3,3|3|3|3|5
25523,0,False,0,2,0,0|0|5|0|6
25524,8,True,4,3,-1,4|4|8|0|8
25525,8,False,8,0,8,8|8|8|8|8
25526,6,False,6,1,6,6|6|8|6|6
25527,6,False,6,5,0,0|0|0|0|8
25528,9,False,9,2,9,9|9|0|9|0
25529,4,True,0,5,9,0|0|9|9|9
25530,9,False,9,2,9,9|9|8|9|8
25531,8,True,4,3,4,4|4|4|8|8
25532,8,False,8,2,8,8|8|8|6|4
25533,9,False,9,3,8,9|9|8|8|8
25534,5,False,5,0,5,5|5|5|5|5
25535,0,False,0,2,0,0|0|0|8|8
25536,3,False,3,1,3,3|3|3|3|8
25537,5,True,7,5,7,7|7|7|8|8
25538,8,False,8,1,8,8|8|8|8|0
25539,7,False,7,3,-1,7|7|8|0|0
25540,6,False,6,1,6,6|6|6|6|0
25541,3,False,3,3,-1,3|3|5|8|8
25542,9,False,9,1,9,9|9|6|9|9
25543,1,True,3,5,3,3|3|3|8|8
25544,0,False,0,5,8,8|8|8|6|6
25545,4,False,4,0,4,4|4|4|4|4
25546,9,False,9,0,9,9|9|9|9|9
25547,2,True,8,5,8,8|8|8|8|8
25548,2,False,2,3,-1,2|2|4|8|8
25549,1,False,1,3,1,1|1|8|5|3
25550,8,False,8,3,5,8|8|5|5|5
25551,5,False,5,2,5,5|5|5|3|1
25552,4,True,6,5,6,6|6|6|2|8
25553,6,False,6,2,6,6|6|5|8|6
25554,2,True,5,5,5,5|5|0|8|3
25555,5,False,5,1,5,5|5|5|8|5
25556,9,False,9,2,9,9|9|9|6|0
25557,7,False,7,2,7,7|7|3|7|8
25558,4,False,4,3,-1,2|4|4|2|8
25559,6,False,6,5,8,4|4|8|8|8
25560,5,False,5,0,5,5|5|5|5|5
25561,2,False,2,1,2,2|2|2|8|2
25562,0,False,0,3,0,0|0|8|5|9
25563,5,True,0,5,0,0|0|0|9|8
25564,8,False,8,1,8,8|8|0|8|8
25565,3,False,3,2,3,3|3|3|8|8
25566,1,True,5,5,7,7|7|7|7|3
25567,1,False,1,3,-1,1|1|5|5|8
25568,6,False,6,4,0,4|6|0|8|0
25569,5,False,5,1,5,5|5|3|5|5
25570,0,True,8,5,8,8|8|8|8|8
25571,8,False,8,0,8,8|8|8|8|8
25572,4,False,4,2,4,4|4|4|8|8
25573,9,False,9,3,-1,9|9|6|8|6
25574,5,True,7,4,7,7|7|7|8|5
25575,7,True,5,5,5,5|5|5|8|5
25576,4,False,4,3,-1,4|4|8|6|6
25577,1,True,9,5,9,9|9|9|8|6
25578,6,False,6,1,6,6|6|6|2|6
25579,3,True,6,3,8,3|3|8|8|8
25580,0,True,2,5,2,2|2|8|8|2
25581,1,True,7,5,7,7|7|3|5|8
25582,6,False,6,1,6,6|6|6|6|8
25583,4,True,6,5,6,6|6|8|6|8
25584,6,False,6,3,-1,6|6|8|8|0
25585,4,True,6,5,8,6|6|8|8|8
25586,2,False,2,3,8,2|2|8|8|8
25587,1,False,1,1,1,1|1|1|8|1
25588,3,False,3,1,3,3|3|5|3|3
25589,5,False,5,0,5,5|5|5|5|5
25590,8,False,8,0,8,8|8|8|8|8
25591,1,False,1,3,8,1|1|8|8|8
25592,9,False,9,2,9,9|9|9|7|7
25593,6,False,6,3,-1,6|6|0|8|8
25594,8,False,8,5,3,3|3|3|3|1
25595,6,False,6,3,-1,6|6|4|8|4
25596,8,False,8,1,8,8|8|8|8|0
25597,4,False,4,2,4,4|4|4|6|8
25598,1,False,1,3,1,1|1|5|7|8
25599,9,False,9,2,9,9|9|8|9|0
25600,1,True,9,5,9,9|9|9|9|3
25601,0,False,0,3,-1,0|3|3|0|8
25602,0,False,0,2,0,0|0|8|0|9
25603,1,True,7,5,7,7|7|7|5|3
25604,4,False,4,3,-1,4|4|8|7|8
25605,3,False,3,3,3,3|3|0|5|8
25606,1,False,1,2,1,1|1|1|3|3
25607,9,False,9,3,9,9|9|5|0|3
25608,5,False,5,2,5,5|5|0|3|5
25609,4,True,6,3,-1,6|4|6|0|4
25610,9,False,9,2,9,9|9|9|8|0
25611,4,False,4,3,-1,4|4|8|3|8
25612,3,False,3,2,3,3|3|8|3|4
25613,7,False,7,3,5,7|7|5|5|5
25614,8,False,8,2,8,8|8|6|6|8
25615,6,False,6,5,-1,2|2|8|8|0
25616,1,False,1,2,1,1|1|1|5|8
25617,8,True,4,3,-1,4|4|8|8|6
25618,1,False,1,3,-1,1|1|5|3|3
25619,4,True,0,5,8,0|0|8|8|8
25620,5,False,5,3,-1,5|5|0|3|3
25621,0,False,0,3,-1,0|0|8|6|6
25622,0,False,0,2,0,0|0|8|0|8
25623,5,False,5,1,5,5|5|5|5|1
25624,5,False,5,1,5,5|5|5|5|3
25625,8,False,8,1,8,8|8|8|6|8
25626,9,False,9,0,9,9|9|9|9|9
25627,5,False,5,1,5,5|5|5|5|3
25628,6,False,6,3,6,6|6|3|8|5
25629,0,False,0,2,0,0|0|3|0|8
25630,8,False,8,2,8,8|8|8|2|5
25631,9,False,9,1,9,9|9|9|9|0
25632,7,False,7,1,7,7|7|7|7|3
25633,5,False,5,0,5,5|5|5|5|5
25634,7,False,7,3,5,7|7|5|5|5
25635,9,False,9,3,-1,9|9|0|8|0
25636,9,False,9,1,9,9|9|9|9|8
25637,3,False,3,3,-1,3|3|5|7|5
25638,5,False,5,2,5,7|5|3|5|5
25639,2,False,2,1,2,2|2|2|2|8
25640,4,True,0,5,-1,0|0|8|9|9
25641,4,False,4,5,8,6|6|8|8|8
25642,1,False,1,2,1,1|1|5|1|5
25643,4,True,6,5,-1,0|0|8|9|8
25644,5,False,5,0,5,5|5|5|5|5
25645,8,False,8,2,8,8|8|8|1|5
25646,6,False,6,2,6,6|6|8|8|6
25647,7,False,7,4,-1,9|7|9|8|8
25648,2,False,2,3,-1,2|2|8|6|6
25649,9,False,9,3,-1,9|9|6|3|3
25650,2,True,1,5,1,1|1|8|3|5
25651,1,False,1,2,1,1|1|1|8|8
25652,7,False,7,3,7,7|7|1|8|3
25653,1,True,9,5,9,9|9|9|0|0
25654,9,False,9,3,-1,9|9|5|0|0
25655,6,True,8,4,8,8|8|6|8|8
25656,0,False,0,3,8,0|0|8|8|8
25657,2,True,8,5,8,8|8|6|8|8
25658,9,False,9,2,9,9|9|9|0|2
25659,9,True,2,5,2,2|2|2|0|2
25660,2,True,5,5,5,5|5|5|5|5
25661,3,True,5,5,5,5|5|5|0|8
25662,8,False,8,0,8,8|8|8|8|8
25663,0,False,0,5,3,3|3|3|8|8
25664,3,False,3,1,3,3|3|3|5|3
25665,5,True,2,5,8,2|2|8|8|8
25666,3,True,7,4,-1,7|7|5|3|5
25667,2,False,2,0,2,2|2|2|2|2
25668,4,False,4,3,-1,4|4|6|8|6
25669,5,False,5,0,5,5|5|5|5|5
25670,8,True,4,4,4,4|4|8|4|0
25671,6,False,6,5,4,4|4|8|9|7
25672,9,False,9,1,9,9|9|9|0|9
25673,8,True,4,2,8,2|2|8|8|8
25674,6,False,6,3,-1,4|4|6|8|6
25675,1,False,1,2,1,1|1|1|7|3
25676,5,False,5,0,5,5|5|5|5|5
25677,4,False,4,2,4,4|4|4|8|8
25678,9,False,9,2,9,9|9|9|0|5
25679,8,True,4,3,-1,4|4|8|7|8
25680,1,False,1,2,1,1|1|1|5|8
25681,5,False,5,0,5,5|5|5|5|5
25682,2,True,1,5,-1,1|1|5|3|3
25683,8,True,5,5,5,5|5|5|5|5
25684,3,False,3,2,3,3|3|8|4|3
25685,2,False,2,2,2,2|2|2|8|8
25686,6,True,2,2,6,0|6|6|6|8
25687,8,False,8,0,8,8|8|8|8|8
25688,2,True,5,5,5,5|5|0|0|5
25689,2,False,2,4,4,4|2|4|3|8
25690,1,False,1,2,1,1|1|1|8|5
25691,2,False,2,3,-1,2|2|8|6|8
25692,0,False,0,2,0,0|0|8|8|0
25693,5,False,5,1,5,5|5|5|0|5
25694,9,False,9,1,9,9|9|9|9|0
25695,8,True,4,2,8,4|4|8|8|8
25696,4,False,4,2,4,4|4|4|8|8
25697,9,False,9,3,-1,9|9|0|8|0
25698,8,False,8,1,8,8|8|6|8|8
25699,3,True,2,5,-1,6|6|0|8|8
25700,7,False,7,3,5,7|7|5|5|5
25701,5,False,5,1,5,5|5|5|0|5
25702,1,False,1,2,1,1|1|1|8|8
25703,8,False,8,0,8,8|8|8|8|8
25704,4,False,4,3,4,4|4|5|8|1
25705,9,True,5,5,5,5|5|5|5|5
25706,8,False,8,2,8,8|8|6|8|7
25707,4,False,4,3,-1,4|4|8|0|8
25708,2,True,1,5,1,1|1|5|8|3
25709,2,True,1,5,1,1|1|1|8|5
25710,7,False,7,3,-1,7|7|0|8|8
25711,8,True,4,3,4,4|4|4|8|8
25712,0,False,0,2,0,0|0|0|8|6
25713,4,True,0,5,0,0|0|0|5|8
25714,4,False,4,1,4,4|4|4|8|4
25715,5,False,5,1,5,5|5|1|5|5
25716,7,False,7,3,-1,7|7|3|5|3
25717,9,False,9,2,9,9|9|9|0|3
25718,1,True,3,5,3,3|3|3|3|5
25719,9,False,9,1,9,9|9|9|3|9
25720,5,False,5,1,5,5|5|5|0|5
25721,5,False,5,0,5,5|5|5|5|5
25722,3,False,3,1,3,3|3|3|3|0
25723,6,False,6,1,6,6|6|6|6|8
25724,8,False,8,1,8,8|8|8|5|8
25725,4,False,4,2,4,4|4|8|4|8
25726,1,False,1,3,-1,1|1|7|8|8
25727,7,False,7,0,7,7|7|7|7|7
25728,3,False,3,3,-1,3|3|5|9|9
25729,9,False,9,0,9,9|9|9|9|9
25730,3,False,3,3,-1,3|3|5|8|8
25731,9,False,9,1,9,9|9|9|0|9
25732,5,False,5,1,5,5|5|3|5|5
25733,4,False,4,2,4,4|4|4|8|8
25734,2,True,8,5,8,8|8|8|8|8
25735,6,False,6,3,8,6|6|8|8|8
25736,3,False,3,3,-1,3|3|8|0|0
25737,2,True,8,5,8,8|8|8|8|8
25738,6,False,6,2,6,6|6|8|6|1
25739,5,False,5,0,5,5|5|5|5|5
25740,5,False,5,0,5,5|5|5|5|5
25741,2,False,2,3,8,2|2|8|8|8
25742,8,False,8,1,8,8|8|8|0|8
25743,3,False,3,1,3,3|3|3|3|8
25744,5,False,5,3,3,5|5|3|3|3
25745,1,False,1,3,-1,1|1|8|8|3
25746,9,False,9,2,9,9|9|8|8|9
25747,6,True,9,5,7,9|7|3|1|7
25748,8,False,8,1,8,8|8|8|8|0
25749,4,False,4,4,6,6|6|8|4|0
25750,6,False,6,1,6,6|6|0|6|6
25751,8,True,9,2,8,9|8|8|3|8
25752,1,False,1,2,1,1|1|5|3|1
25753,5,False,5,0,5,5|5|5|5|5
25754,8,False,8,1,8,8|8|8|8|0
25755,3,False,3,2,3,3|3|8|3|8
25756,0,False,0,2,0,0|0|0|8|8
25757,5,False,5,0,5,5|5|5|5|5
25758,9,False,9,2,9,7|9|9|8|9
25759,2,True,1,5,1,1|1|1|3|8
25760,6,False,6,2,6,6|6|8|8|6
